Pagina,ID,Visualizzazioni di pagina,Visualizzazioni di pagina uniche,Tempo medio sulla pagina,Accessi,Gender,Age,Device,
/bologna/ristorante/266/reginella,3604,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3605,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3606,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3607,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3608,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3609,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3610,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3611,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3612,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3613,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3614,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3615,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3616,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3617,111,68,83,66,1,2,2,
/bologna/ristorante/266/reginella,3618,111,68,83,66,1,2,2,
/bologna/ristorante/87/dai-fratelli,3619,107,71,25,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3620,107,71,26,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3621,107,71,27,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3622,107,71,28,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3623,107,71,29,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3624,107,71,30,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3625,107,71,31,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3626,107,71,32,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3627,107,71,33,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3628,107,71,34,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3629,107,71,35,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3630,107,71,36,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3631,107,71,37,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3632,107,71,38,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3633,107,71,39,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3634,107,71,40,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3635,107,71,41,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3636,107,71,42,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3637,107,71,43,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3638,107,71,44,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3639,107,71,45,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3640,107,71,46,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3641,107,71,47,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3642,107,71,48,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3643,107,71,49,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3644,107,71,50,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3645,107,71,51,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3646,107,71,52,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3647,107,71,53,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3648,107,71,54,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3649,107,71,55,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3650,107,71,56,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3651,107,71,57,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3652,107,71,58,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3653,107,71,59,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3654,107,71,60,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3655,107,71,61,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3656,107,71,62,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3657,107,71,63,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3658,107,71,64,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3659,107,71,65,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3660,107,71,66,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3661,107,71,67,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3662,107,71,68,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3663,107,71,69,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3664,107,71,70,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3665,107,71,71,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3666,107,71,72,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3667,107,71,73,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3668,107,71,74,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3669,107,71,75,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3670,107,71,76,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3671,107,71,77,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3672,107,71,78,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3673,107,71,79,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3674,107,71,80,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3675,107,71,81,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3676,107,71,82,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3677,107,71,83,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3678,107,71,84,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3679,107,71,85,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3680,107,71,86,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3681,107,71,87,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3682,107,71,88,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3683,107,71,89,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3684,107,71,90,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3685,107,71,91,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3686,107,71,92,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3687,107,71,93,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3688,107,71,94,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3689,107,71,95,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3690,107,71,96,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3691,107,71,97,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3692,107,71,98,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3693,107,71,99,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3694,107,71,100,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3695,107,71,101,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3696,107,71,102,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3697,107,71,103,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3698,107,71,104,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3699,107,71,105,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3700,107,71,106,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3701,107,71,107,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3702,107,71,108,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3703,107,71,109,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3704,107,71,110,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3705,107,71,111,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3706,107,71,112,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3707,107,71,113,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3708,107,71,114,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3709,107,71,115,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3710,107,71,116,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3711,107,71,117,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3712,107,71,118,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3713,107,71,119,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3714,107,71,120,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3715,107,71,121,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3716,107,71,122,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3717,107,71,123,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3718,107,71,124,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3719,107,71,125,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3720,107,71,126,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3721,107,71,127,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3722,107,71,128,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3723,107,71,129,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3724,107,71,130,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3725,107,71,131,69,0,4,2,
/bologna/ristorante/87/dai-fratelli,3726,107,71,132,69,0,4,2,
/bologna/ristorante/7972/ranzani-13,3727,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-12,3728,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-11,3729,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-10,3730,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-9,3731,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-8,3732,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-7,3733,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-6,3734,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-5,3735,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-4,3736,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-3,3737,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-2,3738,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani-1,3739,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani0,3740,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani1,3741,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani2,3742,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani3,3743,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani4,3744,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani5,3745,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani6,3746,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani7,3747,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani8,3748,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani9,3749,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani10,3750,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani11,3751,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani12,3752,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani13,3753,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani14,3754,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani15,3755,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani16,3756,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani17,3757,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani18,3758,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani19,3759,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani20,3760,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani21,3761,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani22,3762,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani23,3763,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani24,3764,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani25,3765,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani26,3766,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani27,3767,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani28,3768,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani29,3769,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani30,3770,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani31,3771,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani32,3772,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani33,3773,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani34,3774,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani35,3775,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani36,3776,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani37,3777,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani38,3778,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani39,3779,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani40,3780,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani41,3781,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani42,3782,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani43,3783,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani44,3784,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani45,3785,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani46,3786,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani47,3787,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani48,3788,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani49,3789,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani50,3790,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani51,3791,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani52,3792,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani53,3793,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani54,3794,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani55,3795,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani56,3796,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani57,3797,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani58,3798,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani59,3799,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani60,3800,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani61,3801,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani62,3802,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani63,3803,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani64,3804,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani65,3805,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani66,3806,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani67,3807,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani68,3808,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani69,3809,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani70,3810,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani71,3811,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani72,3812,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani73,3813,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani74,3814,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani75,3815,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani76,3816,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani77,3817,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani78,3818,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani79,3819,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani80,3820,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani81,3821,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani82,3822,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani83,3823,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani84,3824,98,68,62,61,0,1,0,
/bologna/ristorante/7972/ranzani85,3825,98,68,62,61,0,1,0,
/bologna/ristorante/110306/vetro,3826,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3827,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3828,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3829,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3830,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3831,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3832,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3833,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3834,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3835,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3836,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3837,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3838,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3839,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3840,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3841,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3842,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3843,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3844,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3845,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3846,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3847,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3848,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3849,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3850,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3851,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3852,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3853,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3854,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3855,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3856,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3857,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3858,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3859,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3860,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3861,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3862,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3863,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3864,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3865,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3866,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3867,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3868,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3869,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3870,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3871,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3872,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3873,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3874,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3875,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3876,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3877,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3878,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3879,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3880,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3881,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3882,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3883,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3884,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3885,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3886,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3887,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3888,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3889,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3890,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3891,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3892,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3893,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3894,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3895,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3896,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3897,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3898,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3899,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3900,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3901,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3902,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3903,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3904,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3905,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3906,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3907,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3908,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3909,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3910,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3911,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3912,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3913,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3914,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3915,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3916,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3917,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3918,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3919,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3920,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3921,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3922,97,73,103,71,0,1,1,
/bologna/ristorante/110306/vetro,3923,97,73,103,71,0,1,1,
/bologna/ristorante/111428/pizzartist,3924,96,71,37,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3925,96,71,38,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3926,96,71,39,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3927,96,71,40,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3928,96,71,41,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3929,96,71,42,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3930,96,71,43,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3931,96,71,44,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3932,96,71,45,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3933,96,71,46,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3934,96,71,47,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3935,96,71,48,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3936,96,71,49,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3937,96,71,50,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3938,96,71,51,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3939,96,71,52,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3940,96,71,53,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3941,96,71,54,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3942,96,71,55,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3943,96,71,56,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3944,96,71,57,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3945,96,71,58,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3946,96,71,59,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3947,96,71,60,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3948,96,71,61,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3949,96,71,62,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3950,96,71,63,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3951,96,71,64,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3952,96,71,65,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3953,96,71,66,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3954,96,71,67,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3955,96,71,68,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3956,96,71,69,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3957,96,71,70,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3958,96,71,71,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3959,96,71,72,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3960,96,71,73,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3961,96,71,74,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3962,96,71,75,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3963,96,71,76,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3964,96,71,77,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3965,96,71,78,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3966,96,71,79,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3967,96,71,80,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3968,96,71,81,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3969,96,71,82,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3970,96,71,83,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3971,96,71,84,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3972,96,71,85,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3973,96,71,86,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3974,96,71,87,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3975,96,71,88,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3976,96,71,89,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3977,96,71,90,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3978,96,71,91,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3979,96,71,92,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3980,96,71,93,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3981,96,71,94,71,1,5,0,
/bologna/ristorante/111428/pizzartist,3982,96,71,95,71,1,5,0,
